id,admin_user_id,name,address,locality,region,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_numbers,fax_keywords_en,fax_keywords_fr,ramq_code,ramq_billing_categories,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
ChIJ_VajvT2WuEwRuInbVBOPJ-Y,,HOPITAL SAINT-FRANCOIS D'ASSISE,"10 DE L'ESPINAY, QUEBEC, QC, G1L 3L5",Québec,Capitale Nationale,CA,QC,G1L 3L5,+14185254444,"15198937057,13067777172,14185254371,15198145064,18675672250,14185254372,12046841709,12502302747,14185249542","[{""fax_number"": ""15198937057"", ""keyword_en"": ""418-525-4444""}, {""fax_number"": ""13067777172"", ""keyword_en"": ""418-525-4444""}, {""fax_number"": ""14185254371"", ""keyword_en"": ""418-525-4444""}, {""fax_number"": ""15198145064"", ""keyword_en"": ""418-525-4444""}, {""fax_number"": ""18675672250"", ""keyword_en"": ""418-525-4444""}, {""fax_number"": ""14185254372"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""12046841709"", ""keyword_en"": ""418-525-4444""}, {""fax_number"": ""12502302747"", ""keyword_en"": ""418-525-4444""}, {""fax_number"": ""14185249542"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15198937057"", ""keyword_fr"": ""418-525-4444""}, {""fax_number"": ""13067777172"", ""keyword_fr"": ""418-525-4444.""}, {""fax_number"": ""14185254371"", ""keyword_fr"": ""418-525-4444""}, {""fax_number"": ""15198145064"", ""keyword_fr"": ""418-525-4444""}, {""fax_number"": ""18675672250"", ""keyword_fr"": ""418-525-4444""}, {""fax_number"": ""14185254372"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""12046841709"", ""keyword_fr"": ""418-525-4444""}, {""fax_number"": ""12502302747"", ""keyword_fr"": ""418-525-4444""}, {""fax_number"": ""14185249542"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",0210X;0690X;42100;42106;48211,"0,1,2,3,4,5,6,7,8",hospital,http://www.chudequebec.ca/,46.8277416,-71.2365148,1745790598,hospital,0
ChIJ_Vi463iFyEwR73hsuT2Lynw,,CLINIQUE MEDICALE SAINT-LAURENT,"202-500 BOUL MARIE-VICTORIN, SOREL-TRACY, QC, J3R 1K7",Sorel-Tracy,Monteregie,CA,QC,J3R 1K7,+14507425638,14507429795,"[{""fax_number"": ""14507429795"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14507429795"", ""keyword_fr"": ""renseignements généraux""}]",54074,,hospital,https://gmfrichelieu.com/,46.0397071,-73.1240214,1745808471,hospital,0
ChIJ_WUu_CEWyUwRIcrL6ZGgL-0,,CABINET DU DR HELENE DARVEAU,"203-352 AV DORVAL, DORVAL, QC, H9S 3H8",Dorval,Montreal,CA,QC,H9S 5V8,+15146318782,15144227995,"[{""fax_number"": ""15144227995"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15144227995"", ""keyword_fr"": ""renseignements généraux""}]",55671,,hospital,http://camedorval.ca/,45.444114,-73.74360010000001,1745808471,hospital,0
ChIJ_WUu_CEWyUwRXBoSvchiKFc,,MA DORVAL,"875 AV DAWSON, DORVAL, QC, H9S 1X4",Dorval,Montreal,CA,QC,H9S 3H8,+15143070213,15146310095,"[{""fax_number"": ""15146310095"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15146310095"", ""keyword_fr"": ""renseignements généraux""}]",19965,,pharmacy,https://www.lesjardinsdorval.com/,45.4443761,-73.7422042,1745808471,clinic,0
ChIJ_X4tEvAZyUwRD5u7iuCbqFk,,DANIEL FORTHOMME O.D.,"260-41-3744 JEAN-BRILLANT, MONTREAL, QC, H3T 1P1",Montréal,Montreal,CA,QC,H3T 1P1,+15143436082,"15143436038,15143436082","[{""fax_number"": ""15143436038"", ""keyword_en"": ""recommendations""}, {""fax_number"": ""15143436082"", ""keyword_en"": ""inquiries from professionals""}]","[{""fax_number"": ""15143436038"", ""keyword_fr"": ""r\u00e9f\u00e9rences""}, {""fax_number"": ""15143436082"", ""keyword_fr"": ""demandes professionnelles""}]",52917;52979,,hospital,https://opto.umontreal.ca/clinique/,45.495106,-73.62174639999999,1745808471,hospital,0
ChIJ_XGioYS-uEwRFbzODD2Vx6k,,CENTRE D'HEBERGEMENT SAINT-AUGUSTIN,"2135 RUE DE LA TERRASSE-CADIEUX, QUEBEC, QC, G1C 1Z2",Québec,Capitale Nationale,CA,QC,G1C 1Z2,+14186673910,,[],[],0472X,"0,4",hospital,https://www.ciusss-capitalenationale.gouv.qc.ca/services/aines/residence-hebergement/chsld/saint-augustin,46.8777024,-71.1632291,1745790598,hospital,0
ChIJ_YLMM-m_uUwRMaD7qv-dkCU,,MARIE-CAROLE BEGIN OPTOMETRISTE,"120-6 1E AVENUE, SAINT-GEORGES, QC, G5Y 2E1",Saint-Georges,Chaudiere Appalaches,CA,QC,G5Y 2C8,+14182274800,14182274800,"[{""fax_number"": ""14182274800"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14182274800"", ""keyword_fr"": ""dossiers médicaux""}]",52121,,hospital,https://www.opto-reseau.com/fr/cliniques/centre-vision-begin-saint-georges,46.1209542,-70.6738975,1745790598,hospital,0
ChIJ_Z05oxvJzkwRxwCVzepYMss,,OPTO-RESEAU RIGAUD,"62 SAINT-JEAN-BAPTISTE, RIGAUD, QC, J0P 1P0",Rigaud,Monteregie,CA,QC,J0P 1P0,+14504514655,,[],[],52492,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-rigaud/,45.47923189999999,-74.29764159999999,1745790598,hospital,0
ChIJ_ZjYnQIpwEwR2JQTRHozmdg,,CLINIQUE VISUELLE SAGUENAY,"3750 BOUL. DU ROYAUME, JONQUIERE, QUEBEC, G7X 0A4",Saguenay,Saguenay Lac Saint Jean,CA,QC,G7X 5N2,+14185427585,14185424062,"[{""fax_number"": ""14185424062"", ""keyword_en"": ""general communications""}, {""fax_number"": ""14185424062"", ""keyword_en"": ""general communications""}]","[{""fax_number"": ""14185424062"", ""keyword_fr"": ""communications générales""}, {""fax_number"": ""14185424062"", ""keyword_fr"": ""communications générales""}]",52159,,hospital,https://optimum.ca/jonquiere,48.41210340000001,-71.248037,1745808471,hospital,0
ChIJ_Zs_gErZlUwRgDSikxmfCAE,,3198 - WAL-MART (RIMOUSKI),"415 MONTEE INDUSTRIELLE-ET-COMMERCIALE, RIMOUSKI, QC, G5M 1Y1",Rimouski,Bas Saint Laurent,CA,QC,G5M 1Y1,+14187221990,14187224998,"[{""fax_number"": ""14187224998"", ""keyword_en"": ""general inquiries, administration""}]","[{""fax_number"": ""14187224998"", ""keyword_fr"": ""renseignements généraux, admin""}]",53512,,pharmacy,https://www.walmart.ca/en/stores-near-me/rimouski-store-3198?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,48.4537309,-68.4978742,1745790598,clinic,0
ChIJ__-Pe3QbzkwRtn-pd15bhfw,,CLINIQUE MEDICALE GAMELIN,"3C-520 BOUL DE L'HOPITAL, GATINEAU, QC, J8V 2P5",Gatineau,Outaouais,CA,QC,J8V 2P5,,,[],[],55504,,clinic,,45.4939107,-75.6888259,1745808471,clinic,0
ChIJ__-blS5iz0wR6_HgyQTgimE,,OPTIQUE EXPERT DU NORD,"508 RUE PRINCIPALE, SAINT-DONAT, QC, J0T 2C0",Saint-Donat-de-Montcalm,Lanaudiere,CA,QC,J0T 2C0,,18194247627,"[{""fax_number"": ""18194247627"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18194247627"", ""keyword_fr"": ""administration""}]",53566,,hospital,,46.31777939999999,-74.2208183,1745790598,hospital,0
ChIJ__8_FWy8uEwRvKjAVT-6c_8,,CENTRE MEDICAL RACINE,"201-900 BOUL RAYMOND, QUEBEC, QC, G1B 3G3",Québec City,Capitale Nationale,CA,QC,G1B 3G3,+14186678066,"17055939498,16471934880,14186678131,14503478920","[{""fax_number"": ""14186678131"", ""keyword_en"": ""general communications""}, {""fax_number"": ""14503478920"", ""keyword_en"": ""Unknown purpose""}, {""fax_number"": ""17055939498"", ""keyword_en"": ""Unknown purpose""}, {""fax_number"": ""16471934880"", ""keyword_en"": ""Unknown purpose""}]","[{""fax_number"": ""14186678131"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14503478920"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""17055939498"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""16471934880"", ""keyword_fr"": ""renseignements généraux""}]",54266,,hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=42837,46.8996937,-71.1904287,1745790598,hospital,0
ChIJ__8_JxYcyUwR7t8_YlTiHls,,CENTRE MULTI SSS CHAUVEAU,"11999 DE L'HOPITAL, QUEBEC, QC, G2A 2T7",Montréal,Capitale Nationale,CA,QC,H1N 1G8,,14186821764,"[{""fax_number"": ""14186821764"", ""keyword_en"": ""referrals""}]","[{""fax_number"": ""14186821764"", ""keyword_fr"": ""références""}]",0232X,"1,3,4,7",hospital,https://ciusss-estmtl.gouv.qc.ca/covid-19/depistage-de-la-covid-19/clinique-de-depistage-de-chauveau,45.5705746,-73.54785079999999,1745856667,hospital,0
ChIJ__8rSJEzIU0ROTUmIcq1B7M,,CLINIQUE ALLIANCE,"121 8E RUE, ROUYN-NORANDA, QC, J9X 2A5",Rouyn-Noranda,Abitibi Temiscamingue,CA,QC,J9X 2A5,+18199172020,,[],[],54486,,hospital,,48.2476478,-79.01812509999999,1745790598,hospital,0
ChIJ__9rfCV26kwRw16YaeVf3q8,,HOPITAL D'ALMA,"300 CHAMPLAIN S, ALMA, QC, G8B 3N8",Alma,Saguenay Lac Saint Jean,CA,QC,G8B 5W3,+14186692000,"14186692000,14186689695","[{""fax_number"": ""14186692000"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14186689695"", ""keyword_en"": ""Jeannois Center""}]","[{""fax_number"": ""14186692000"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14186689695"", ""keyword_fr"": ""administration""}]",0245X,"0,1,2,3,4,6,7,8",hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=594,48.5505278,-71.6650564,1745808471,hospital,0
ChIJ___PguiqyUwRPwFvDy52_o0,,CLINIQUE MEDICALE CHARBONNEAU,"101-365 BOUL SIR-WILFRID-LAURIER, BELOEIL, QC, J3G 4T2",McMasterville,Monteregie,CA,QC,J3G 4T2,+14502812098,14502812099,"[{""fax_number"": ""14502812099"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14502812099"", ""keyword_fr"": ""dossiers médicaux""}]",54499,,hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=1036670&ch_type%5B7%5D=1801%2C1802&bt_rechType=&theme=autres-ressources&ch_rayon=4&ch_code=J5J2S6&page=63,45.55624379999999,-73.2108764,1745808471,hospital,0
ChIJ___PjVGWuEwR-WtvfuoC7zk,,ZONE-VUE QUEBEC INC.,"103-303 BOUL PIERRE-BERTRAND, QUEBEC, QC, G1M 3L7",Québec,Capitale Nationale,CA,QC,G1M 3L7,+14186837434,,[],[],53622,,hospital,,46.8143285,-71.2638217,1745790598,hospital,0
ChIJ____P5gGyUwRWiADUmP0EXM,,CLAUDE ROSATO O.D.,"4898 BOUL TASCHEREAU, GREENFIELD PARK, QC, J4V 2J2",St-Bruno-de-Montarville,Monteregie,CA,QC,J3V 5J5,+14504419621,,[],[],53259,,hospital,,45.5052136,-73.37827109999999,1745790598,hospital,0
ChIJ____T9IdyUwRUXSrVzh2SfI,,CLINIQUE D'OPTOMETRIE LALANDE ET BAULNE,"54-7275 SHERBROOKE E, MONTREAL, QC, H1N 1E9",Montreal,Montreal,CA,QC,H1N 1E9,+15143527960,"15143853819,15143528854,18192462184","[{""fax_number"": ""15143528854"", ""keyword_en"": ""general communications""}, {""fax_number"": ""15143853819"", ""keyword_en"": ""Purpose unspecified""}, {""fax_number"": ""18192462184"", ""keyword_en"": ""same as above""}]","[{""fax_number"": ""15143528854"", ""keyword_fr"": ""r\u00e9f\u00e9rences""}, {""fax_number"": ""15143853819"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""18192462184"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",52225;52227;53399,,hospital,https://visique.com/pages/visique-versailles,45.5906399,-73.5392773,1745808471,hospital,0
ChIJ_____-CWuEwRosF88GEPI8w,,CLINIQUE INTERACTIVE/ CORTEX SUCC HENRI IV,"205-1035 AV WILFRID-PELLETIER, TOUR B, QUEBEC, QC, G1W 0C5",Québec,Capitale Nationale,CA,QC,G1W 0C5,+14189075858,15819815858,"[{""fax_number"": ""15819815858"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15819815858"", ""keyword_fr"": ""renseignements généraux""}]",57138,,hospital,http://www.physiointeractive.com/,46.7692097,-71.3027554,1745790598,hospital,0
ChIJ______8Sx00RZkx4W3k4gI4,,DISPENSAIRE D'AKULIVIK,"AKULIVIK, AKULIVIK, QC, J0M 1V0",Akulivik,Nunavik,CA,QC,J0M 1V0,+18194962232,"18194962611,18194962661,18194962122","[{""fax_number"": ""18194962611"", ""keyword_en"": ""Ilinniarvik School Administration""}, {""fax_number"": ""18194962661"", ""keyword_en"": ""administration de police""}, {""fax_number"": ""18194962122"", ""keyword_en"": ""Administration r\u00e9gionale Kativik""}]","[{""fax_number"": ""18194962611"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""18194962661"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""18194962122"", ""keyword_fr"": ""administration""}]",80185,,pharmacy,https://sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=1662&ch_type%5B6%5D=1201&bt_rechType=&theme=clsc&ch_choixReg=17&ch_rayon=0&ch_code=&page=1,60.8082886,-78.19145780000001,1745808471,clinic,0
ChIJ_____xazt0wRNHYFu4yO11k,,GMF PLATEAU MARQUETTE,"300-15 RUE J-A.BOMBARDIER, SHERBROOKE, QC, J1L 0H8",Sherbrooke,Estrie,CA,QC,J1L 0H8,+18195648662,18195641294,"[{""fax_number"": ""18195641294"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18195641294"", ""keyword_fr"": ""renseignements généraux""}]",54082,,hospital,http://www.cmpm.ca/,45.3919258,-71.9552078,1745790598,hospital,0
ChIJ_____yq6uUwRlb5pF3sGt_g,,COOP SANTE ROBERT CLICHE - BEAUCEVILLE,"463 BOUL RENAULT, BEAUCEVILLE, QC, G5X 1N5",Beauceville,Chaudiere Appalaches,CA,QC,G5X 1N5,+14187749878,14187749891,"[{""fax_number"": ""14187749891"", ""keyword_en"": ""general administrative purposes""}]","[{""fax_number"": ""14187749891"", ""keyword_fr"": ""fins administratives générales""}]",55247,,hospital,https://www.coopsanterc.com/,46.2204059,-70.7910447,1745790598,hospital,0
ChIJ____b3skyUwRVQ_M0-REWJ4,,MACLINIQUE SANTE 440 INC.,"310-4650 RUE DESSERTE S AUTOROUTE 440, LAVAL, QC, H7T 2Z8",Laval,Laval,CA,QC,H7T 2Z8,+14506868444,,[],[],55746,,hospital,https://macliniquesante440.ca/,45.5581955,-73.7938276,1745790598,hospital,0
ChIJ_abI5UUnwEwR8jhKQVLbfS8,,CLINIQUE DE MEDECINE FAMILIALE MONTCALM,"309 AV MONTCALM, CHICOUTIMI, QC, G7J 2V1",Saguenay,Saguenay Lac Saint Jean,CA,QC,G7J 2V1,+14185454211,14185456903,"[{""fax_number"": ""14185456903"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14185456903"", ""keyword_fr"": ""renseignements généraux""}]",54084,,hospital,https://sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=53442,48.4275264,-71.071085,1745808471,hospital,0
ChIJ_bh_eJU6yEwR_F0_uK1BxzI,,CHSLD D'ACTON VALE,"1268 RICARD CP 850, ACTON VALE, QC, J0H 1A0",Acton Vale,Monteregie,CA,QC,J0H 1A0,+14505462184,14505464811,"[{""fax_number"": ""14505464811"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14505464811"", ""keyword_fr"": ""renseignements généraux""}]",15365,,hospital,,45.6519268,-72.56688559999999,1745790598,hospital,0
ChIJ_c2vbI2ZuEwR1iTtA8SXylc,,GROUPE R. LAFORCE INC.,"4821 BOUL DE L'ORMIERE, QUEBEC, QC, G1P 1K6",Québec,Capitale Nationale,CA,QC,G1P 1K6,+14186922020,"15143277625,19057041701,14189488569","[{""fax_number"": ""15143277625"", ""keyword_en"": ""administration""}, {""fax_number"": ""19057041701"", ""keyword_en"": ""administration""}, {""fax_number"": ""14189488569"", ""keyword_en"": ""administration""}]","[{""fax_number"": ""15143277625"", ""keyword_fr"": ""administration""}, {""fax_number"": ""19057041701"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14189488569"", ""keyword_fr"": ""administration""}]",53836,,pharmacy,https://solutiatelecom.com/,46.8171847,-71.3302854,1745790598,clinic,0
ChIJ_c3uwFBHWWsRYXaf7WHo4Ec,,CLINIQUE DU DR FREDERIC SFEIR,"108C-260 BOUL SAINT-RAYMOND, GATINEAU, QC, J9A 3G7",Gatineau,Outaouais,CA,QC,J9A 3G7,+18192002474,15145226892,"[{""fax_number"": ""15145226892"", ""keyword_en"": ""Sfeir and Associates Dental Clinic""}]","[{""fax_number"": ""15145226892"", ""keyword_fr"": ""clinique dentaire sfeir et associés""}]",55985,,hospital,https://www.gorendezvous.com/FSfeirMD,45.4270446,-75.7628713,1745808471,hospital,0
ChIJ_cDrePq_uUwRdADnmM9PjOA,,BUREAU DR JACQUES BOUCHARD,"2200 BOUL DIONNE, SAINT-GEORGES, QC, G5Y 3X3",Saint-Georges,Chaudiere Appalaches,CA,QC,G5Y 3X3,+14182282024,15146347414,"[{""fax_number"": ""15146347414"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15146347414"", ""keyword_fr"": ""dossiers médicaux""}]",54240,,hospital,,46.1132779,-70.6744966,1745790598,hospital,0
ChIJ_cIYniQFyUwREIZMJbg_r0k,,CLINIQUE DENTAIRE (DR PIERRE LETENDRE),"299 BOUL CHURCHILL, GREENFIELD PARK, QC, J4V 2N1",Longueuil,Monteregie,CA,QC,J4V 2N2,+14506710235,14185272118,"[{""fax_number"": ""14185272118"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14185272118"", ""keyword_fr"": ""renseignements généraux""}]",51182,,hospital,,45.4947864,-73.4832644,1745790598,hospital,0
ChIJ_dvudiLWyEwRztvVZ0cBO5E,,CRDP SERV AMB DE BLAINVILLE,"1300 BOUL DU CURE-LABELLE, BLAINVILLE, QC, J7C 2N8",Blainville,Laurentides,CA,QC,J7C 2N8,+14504376001,,[],[],19943,,hospital,http://www.santelaurentides.gouv.qc.ca/nous-joindre/centres-de-readaptation/,45.68668330000001,-73.89984729999999,1745790598,hospital,0
ChIJ_eii2e-qyUwRPJk7gS0G1qQ,,OPTIQUE LAURIER BELOEIL,"91 BOUL SIR-WILFRID-LAURIER, BELOEIL, QC, J3G 4G4",Beloeil,Monteregie,CA,QC,J3G 4G4,+14504465444,,[],[],53640,,hospital,http://www.laurier-optical.com/,45.5501803,-73.2167947,1745790598,hospital,0
ChIJ_f8_CXwFyUwRhtUuerYZm5Q,,CLINIQUE P4P5 (BROSSARD),"1295B-8200 BOUL TASCHEREAU, BROSSARD, QC, J4X 2S6",Brossard,Monteregie,CA,QC,J4W 2S8,+14504666084,"15143769658,14504452948,14506562619,14506566020,14509231551,15142213031","[{""fax_number"": ""15143769658"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14504452948"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14506562619"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14506566020"", ""keyword_en"": ""emergency medical services""}, {""fax_number"": ""14509231551"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15142213031"", ""keyword_en"": ""eye doctor appointment requests""}]","[{""fax_number"": ""15143769658"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14504452948"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14506562619"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14506566020"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""14509231551"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""15142213031"", ""keyword_fr"": ""références""}]",57085,,hospital,https://www.santemonteregie.qc.ca/services/vaccination-contre-la-covid-19,45.467101,-73.4730992,1745808471,hospital,0
ChIJ_wiChO0RyUwRSbLW1d69Jfk,,RADIOLOGIE METRO MONK,"100-2529 RUE ALLARD, MONTREAL, QC, H4E 2L5",Montréal,Montreal,CA,QC,H4E 2L5,+15143683246,"15145436846,15147699008","[{""fax_number"": ""15145436846"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15147699008"", ""keyword_en"": ""communications m\u00e9dicales g\u00e9n\u00e9rales""}]","[{""fax_number"": ""15145436846"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""15147699008"", ""keyword_fr"": ""renseignements généraux""}]",31179,,hospital,http://www.groupeunimage.com/,45.45100799999999,-73.59506329999999,1745808471,hospital,0
ChIJ_wmVKZsZyUwRszUOvj74vKk,,CLINIQUE MES SOINS TELUS SANTE,"201-6100 AV DU BOISE, MONTREAL, QC, H3S 2W1",Montreal,Montreal,CA,QC,H3S 2V2,+15147395646,"15793060302,15147396773,15147396792","[{""fax_number"": ""15793060302"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15147396773"", ""keyword_en"": ""referrals""}, {""fax_number"": ""15147396792"", ""keyword_en"": ""referrals""}]","[{""fax_number"": ""15793060302"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""15147396773"", ""keyword_fr"": ""références""}, {""fax_number"": ""15147396792"", ""keyword_fr"": ""références""}]",55113,,hospital,https://www.telus.com/fr/health/my-care/clinics,45.510383,-73.6219684,1745808471,hospital,0
ChIJ_xhXhsan2kwR2XRUfBEeNZw,,CENTRE MULTI. SSS SAINTE-ANNE,"411 DE LA MADONE, MONT-LAURIER, QC, J9L 1S1",Mont-Laurier,Laurentides,CA,QC,J9L 1S1,+18196235940,18196237347,"[{""fax_number"": ""18196237347"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18196237347"", ""keyword_fr"": ""renseignements généraux""}]",10225,,hospital,https://www.santelaurentides.gouv.qc.ca/nous-joindre/centres-dhebergement-chsld/,46.551728,-75.50188,1745790598,hospital,0
ChIJ_xjAcz4byUwRHVRXXmahEKk,,CLINIQUE D'OPTOMETRIE ST-CHARLES,"103-460 SAINT-CHARLES O, LONGUEUIL, QC, J4H 1G4",Longueuil,Monteregie,CA,QC,J4K 3R3,+14506746206,"14506744707,17803155095,16042158389","[{""fax_number"": ""14506744707"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""17803155095"", ""keyword_en"": ""general""}, {""fax_number"": ""16042158389"", ""keyword_en"": ""general""}]","[{""fax_number"": ""14506744707"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""17803155095"", ""keyword_fr"": ""g\u00e9n\u00e9ral""}, {""fax_number"": ""16042158389"", ""keyword_fr"": ""g\u00e9n\u00e9ral""}]",52605;52608;52616,,hospital,https://www.opto-reseau.com/fr/cliniques/centre-doptometrie-ste-helene,45.5221808,-73.5118105,1745790598,hospital,0
ChIJ_yP9jTgRyUwR-I85VRSRJXE,,CENTRE MEDICAL NAZARETH,"1771 AV DOLLARD, LASALLE, QC, H8N 1T9",Montreal,Montreal,CA,QC,H8N 1T9,+15143685500,15143680056,"[{""fax_number"": ""15143680056"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15143680056"", ""keyword_fr"": ""administration""}]",55260,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=32292,45.42926500000001,-73.6316373,1745808471,hospital,0
ChIJ_yy_ceYfyUwRtRDg4HIx4WE,,CITE RIVE SERVICE MEDICAL,"107-7095 BOUL GOUIN E, MONTREAL, QC, H1E 6N1",Montréal,Montreal,CA,QC,H1E 6N1,+15143294000,15143294964,"[{""fax_number"": ""15143294964"", ""keyword_en"": ""general inquiries / main office""}]","[{""fax_number"": ""15143294964"", ""keyword_fr"": ""renseignements généraux""}]",55654,,hospital,https://residencescogir.com/residence-aine-montreal/cite-rive/?utm_source=citerive&utm_medium=mybusiness,45.63055199999999,-73.6177305,1745808471,hospital,0
ChIJa0QLf15WuEwRd89JKBA0djM,,CENTRE DE VISION BEGIN,"4-1035 BOUL VACHON N, SAINTE-MARIE, QC, G6E 1M4",Sainte-Marie,Chaudiere Appalaches,CA,QC,G6E 1M6,+14183862929,"14189262014,14183862929","[{""fax_number"": ""14189262014"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14183862929"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14189262014"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14183862929"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",52037;53059,,hospital,https://www.opto-reseau.com/fr/cliniques/centre-vision-begin-sainte-marie,46.4534753,-71.0341651,1745790598,hospital,0
